#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.245000000000000E+001,    0.119591279659231E+004,    0.695912796592314E+000,    0.000000000000000E+000,   -0.569249366676291E+001,   -0.491688260283974E+001,    0.000000000000000E+000,   -0.858144734680065E+002,   -0.111416771522329E+003
    0.247000000000000E+001,    0.120041115078381E+004,    0.700411150783806E+000,    0.000000000000000E+000,   -0.597966363722197E+001,   -0.554070024209885E+001,    0.000000000000000E+000,   -0.856933554419468E+002,   -0.111305873324163E+003
    0.249000000000000E+001,    0.120488185394236E+004,    0.704881853942361E+000,    0.000000000000000E+000,   -0.651206060350975E+001,   -0.617280140336338E+001,    0.000000000000000E+000,   -0.855641530427314E+002,   -0.111182388735447E+003
    0.251000000000000E+001,    0.120932472957227E+004,    0.709324729572274E+000,    0.000000000000000E+000,   -0.701114498265318E+001,   -0.681188287734719E+001,    0.000000000000000E+000,   -0.854252448430008E+002,   -0.111046327869206E+003
    0.253000000000000E+001,    0.121373960227642E+004,    0.713739602276421E+000,    0.000000000000000E+000,   -0.748840002511399E+001,   -0.745768026240676E+001,    0.000000000000000E+000,   -0.852769835040862E+002,   -0.110897557551753E+003
    0.255000000000000E+001,    0.121812629776319E+004,    0.718126297763189E+000,    0.000000000000000E+000,   -0.795579249857751E+001,   -0.810992718653386E+001,    0.000000000000000E+000,   -0.851195788012329E+002,   -0.110735949877333E+003
    0.257000000000000E+001,    0.122248464285335E+004,    0.722484642853350E+000,    0.000000000000000E+000,   -0.841556385762342E+001,   -0.876835560445336E+001,    0.000000000000000E+000,   -0.849531246644573E+002,   -0.110561382241097E+003
    0.259000000000000E+001,    0.122681446548690E+004,    0.726814465486903E+000,    0.000000000000000E+000,   -0.888368368933261E+001,   -0.943269606622330E+001,    0.000000000000000E+000,   -0.847776100828574E+002,   -0.110373737366717E+003
    0.261000000000000E+001,    0.123111559472986E+004,    0.731115594729864E+000,    0.000000000000000E+000,   -0.934875641756190E+001,   -0.101026779647641E+002,    0.000000000000000E+000,   -0.845929950124285E+002,   -0.110172903329064E+003
    0.263000000000000E+001,    0.123538786078102E+004,    0.735387860781016E+000,    0.000000000000000E+000,   -0.981873811633132E+001,   -0.107780297675731E+002,    0.000000000000000E+000,   -0.843992249190281E+002,   -0.109958773572278E+003
    0.265000000000000E+001,    0.123963109497861E+004,    0.739631094978610E+000,    0.000000000000000E+000,   -0.102931946522899E+002,   -0.114584792363649E+002,    0.000000000000000E+000,   -0.841961941433235E+002,   -0.109731246923459E+003
    0.267000000000000E+001,    0.124384512980702E+004,    0.743845129807025E+000,    0.000000000000000E+000,   -0.107770711024061E+002,   -0.121437536372871E+002,    0.000000000000000E+000,   -0.839837768914227E+002,   -0.109490227602174E+003
    0.269000000000000E+001,    0.124802979890338E+004,    0.748029798903383E+000,    0.000000000000000E+000,   -0.112591968667368E+002,   -0.128335799436606E+002,    0.000000000000000E+000,   -0.837618999751970E+002,   -0.109235625225949E+003
    0.271000000000000E+001,    0.125218493706411E+004,    0.752184937064111E+000,    0.000000000000000E+000,   -0.117375662698010E+002,   -0.135276850327212E+002,    0.000000000000000E+000,   -0.835305932891982E+002,   -0.108967354811843E+003
    0.273000000000000E+001,    0.125631038025147E+004,    0.756310380251472E+000,    0.000000000000000E+000,   -0.122117592466025E+002,   -0.142257958776444E+002,    0.000000000000000E+000,   -0.832898871626064E+002,   -0.108685336774235E+003
    0.275000000000000E+001,    0.126040596560003E+004,    0.760405965600031E+000,    0.000000000000000E+000,   -0.126930455717439E+002,   -0.149276397361421E+002,    0.000000000000000E+000,   -0.830396852842670E+002,   -0.108389496918898E+003
    0.277000000000000E+001,    0.126447153142309E+004,    0.764471531423092E+000,    0.000000000000000E+000,   -0.131859900575931E+002,   -0.156329443372081E+002,    0.000000000000000E+000,   -0.827798786794800E+002,   -0.108079766433421E+003
    0.279000000000000E+001,    0.126850691721908E+004,    0.768506917219077E+000,    0.000000000000000E+000,   -0.136774349482261E+002,   -0.163414380682366E+002,    0.000000000000000E+000,   -0.825104542184777E+002,   -0.107756081874005E+003
    0.281000000000000E+001,    0.127251196367786E+004,    0.772511963677864E+000,    0.000000000000000E+000,   -0.141682469668533E+002,   -0.170528501659273E+002,    0.000000000000000E+000,   -0.822314011995148E+002,   -0.107418385148649E+003
    0.283000000000000E+001,    0.127648651268708E+004,    0.776486512687079E+000,    0.000000000000000E+000,   -0.146512071794144E+002,   -0.177669109164378E+002,    0.000000000000000E+000,   -0.819427781830044E+002,   -0.107066623496614E+003
    0.285000000000000E+001,    0.128043040733833E+004,    0.780430407338330E+000,    0.000000000000000E+000,   -0.151302995437609E+002,   -0.184833518737017E+002,    0.000000000000000E+000,   -0.816446688377035E+002,   -0.106700749464012E+003
    0.287000000000000E+001,    0.128434349193341E+004,    0.784343491933410E+000,    0.000000000000000E+000,   -0.156022593696882E+002,   -0.192019061106145E+002,    0.000000000000000E+000,   -0.813371453631324E+002,   -0.106320720875132E+003
    0.289000000000000E+001,    0.128822561199044E+004,    0.788225611990440E+000,    0.000000000000000E+000,   -0.160568848362174E+002,   -0.199223085274483E+002,    0.000000000000000E+000,   -0.810203907965971E+002,   -0.105926500798864E+003
    0.291000000000000E+001,    0.129207661424997E+004,    0.792076614249967E+000,    0.000000000000000E+000,   -0.165180914256751E+002,   -0.206442962580529E+002,    0.000000000000000E+000,   -0.806944247711442E+002,   -0.105518057509069E+003
    0.293000000000000E+001,    0.129589634668102E+004,    0.795896346681016E+000,    0.000000000000000E+000,   -0.169547432309027E+002,   -0.213676092415308E+002,    0.000000000000000E+000,   -0.803592520277490E+002,   -0.105095364436932E+003
    0.295000000000000E+001,    0.129968465848709E+004,    0.799684658487091E+000,    0.000000000000000E+000,   -0.173092088356451E+002,   -0.220919910727264E+002,    0.000000000000000E+000,   -0.800154864393725E+002,   -0.104658400112010E+003
    0.297000000000000E+001,    0.130344140011213E+004,    0.803441400112128E+000,    0.000000000000000E+000,   -0.179666296813443E+002,   -0.228057097373923E+002,    0.000000000000000E+000,   -0.796619719430667E+002,   -0.104207547704483E+003
    0.299000000000000E+001,    0.130716642324640E+004,    0.807166423246400E+000,    0.000000000000000E+000,   -0.185616225680179E+002,   -0.235190919663741E+002,    0.000000000000000E+000,   -0.792969208854076E+002,   -0.103742652639621E+003
    0.301000000000000E+001,    0.131085958083237E+004,    0.810859580832373E+000,    0.000000000000000E+000,   -0.191150068222061E+002,   -0.242329607083665E+002,    0.000000000000000E+000,   -0.789209672817263E+002,   -0.103263689146785E+003
    0.303000000000000E+001,    0.131452072707051E+004,    0.814520727070509E+000,    0.000000000000000E+000,   -0.196441526053842E+002,   -0.249470601598548E+002,    0.000000000000000E+000,   -0.785345675877087E+002,   -0.102770652153782E+003
    0.305000000000000E+001,    0.131814971742502E+004,    0.818149717425023E+000,    0.000000000000000E+000,   -0.201638277101263E+002,   -0.256611391284279E+002,    0.000000000000000E+000,   -0.781379553974739E+002,   -0.102263541547037E+003
    0.307000000000000E+001,    0.132174640862959E+004,    0.821746408629590E+000,    0.000000000000000E+000,   -0.206755687412224E+002,   -0.263749503252831E+002,    0.000000000000000E+000,   -0.777312528483463E+002,   -0.101742362093515E+003
    0.309000000000000E+001,    0.132531065869300E+004,    0.825310658693000E+000,    0.000000000000000E+000,   -0.211835488993747E+002,   -0.270882499373195E+002,    0.000000000000000E+000,   -0.773145431021071E+002,   -0.101207123371218E+003
    0.311000000000000E+001,    0.132884232690476E+004,    0.828842326904762E+000,    0.000000000000000E+000,   -0.216874417209576E+002,   -0.278007973773693E+002,    0.000000000000000E+000,   -0.768878812168796E+002,   -0.100657839704706E+003
    0.313000000000000E+001,    0.133234127384066E+004,    0.832341273840663E+000,    0.000000000000000E+000,   -0.221866253310037E+002,   -0.285123551475156E+002,    0.000000000000000E+000,   -0.764513301701373E+002,   -0.100094530103371E+003
    0.315000000000000E+001,    0.133580736136827E+004,    0.835807361368270E+000,    0.000000000000000E+000,   -0.226928006785516E+002,   -0.292226887738862E+002,    0.000000000000000E+000,   -0.760048749053516E+002,   -0.995172182010380E+002
    0.317000000000000E+001,    0.133924045265238E+004,    0.839240452652382E+000,    0.000000000000000E+000,   -0.232085114790043E+002,   -0.299315667863344E+002,    0.000000000000000E+000,   -0.755483866068650E+002,   -0.989259321960053E+002
    0.319000000000000E+001,    0.134264041216043E+004,    0.842640412160432E+000,    0.000000000000000E+000,   -0.237213379233637E+002,   -0.306387607260499E+002,    0.000000000000000E+000,   -0.750818005860788E+002,   -0.983207047909451E+002
    0.321000000000000E+001,    0.134600710566784E+004,    0.846007105667842E+000,    0.000000000000000E+000,   -0.242375707263956E+002,   -0.313440451702863E+002,    0.000000000000000E+000,   -0.746050964849546E+002,   -0.977015731323451E+002
    0.323000000000000E+001,    0.134934040026332E+004,    0.849340400263317E+000,    0.000000000000000E+000,   -0.247577572450904E+002,   -0.320471977673204E+002,    0.000000000000000E+000,   -0.741182005915638E+002,   -0.970685787492746E+002
    0.325000000000000E+001,    0.135264016435409E+004,    0.852640164354092E+000,    0.000000000000000E+000,   -0.252809936692876E+002,   -0.327479992772641E+002,    0.000000000000000E+000,   -0.736210435410488E+002,   -0.964217674913634E+002
    0.327000000000000E+001,    0.135590626767113E+004,    0.855906267671133E+000,    0.000000000000000E+000,   -0.258005561823362E+002,   -0.334462336159722E+002,    0.000000000000000E+000,   -0.731136218922973E+002,   -0.957611894659346E+002
    0.329000000000000E+001,    0.135913858127427E+004,    0.859138581274272E+000,    0.000000000000000E+000,   -0.263182499125652E+002,   -0.341416879003323E+002,    0.000000000000000E+000,   -0.725959817325213E+002,   -0.950868989742660E+002
    0.331000000000000E+001,    0.136233697755730E+004,    0.862336977557304E+000,    0.000000000000000E+000,   -0.268355151825472E+002,   -0.348341524939473E+002,    0.000000000000000E+000,   -0.720681432664190E+002,   -0.943989544469765E+002
    0.333000000000000E+001,    0.136550133025302E+004,    0.865501330253019E+000,    0.000000000000000E+000,   -0.273542904952259E+002,   -0.355234210527248E+002,    0.000000000000000E+000,   -0.715300924941696E+002,   -0.936974183785465E+002
    0.335000000000000E+001,    0.136863151443819E+004,    0.868631514438191E+000,    0.000000000000000E+000,   -0.278753785343867E+002,   -0.362092905703390E+002,    0.000000000000000E+000,   -0.709817871251418E+002,   -0.929823572609852E+002
    0.337000000000000E+001,    0.137172740653851E+004,    0.871727406538509E+000,    0.000000000000000E+000,   -0.283966027196690E+002,   -0.368915614239616E+002,    0.000000000000000E+000,   -0.704231979142607E+002,   -0.922538415166532E+002
    0.339000000000000E+001,    0.137478888433345E+004,    0.874788884333453E+000,    0.000000000000000E+000,   -0.289192478121751E+002,   -0.375700374212385E+002,    0.000000000000000E+000,   -0.698543059269644E+002,   -0.915119454302410E+002
    0.341000000000000E+001,    0.137781582696112E+004,    0.877815826961122E+000,    0.000000000000000E+000,   -0.294354719472155E+002,   -0.382445258503235E+002,    0.000000000000000E+000,   -0.692751500100718E+002,   -0.907567470798825E+002
    0.343000000000000E+001,    0.138080811492300E+004,    0.880808114923004E+000,    0.000000000000000E+000,   -0.299475495383520E+002,   -0.389148375361292E+002,    0.000000000000000E+000,   -0.686858103786582E+002,   -0.899883282673421E+002
    0.345000000000000E+001,    0.138376563008869E+004,    0.883765630088693E+000,    0.000000000000000E+000,   -0.304618014356494E+002,   -0.395807869082465E+002,    0.000000000000000E+000,   -0.680863092298816E+002,   -0.892067744471554E+002
    0.347000000000000E+001,    0.138668825570056E+004,    0.886688255700556E+000,    0.000000000000000E+000,   -0.309651370239729E+002,   -0.402421920898884E+002,    0.000000000000000E+000,   -0.674767359420142E+002,   -0.884121746544882E+002
    0.349000000000000E+001,    0.138957587637834E+004,    0.889575876378338E+000,    0.000000000000000E+000,   -0.314714264197032E+002,   -0.408988750240512E+002,    0.000000000000000E+000,   -0.668571668977552E+002,   -0.876046214312952E+002
    0.351000000000000E+001,    0.139242837812372E+004,    0.892428378123718E+000,    0.000000000000000E+000,   -0.319598305948626E+002,   -0.415506616650525E+002,    0.000000000000000E+000,   -0.662277220542074E+002,   -0.867842107500338E+002
    0.353000000000000E+001,    0.139524564832481E+004,    0.895245648324812E+000,    0.000000000000000E+000,   -0.324281768651279E+002,   -0.421973822847030E+002,    0.000000000000000E+000,   -0.655886859340376E+002,   -0.859510419336245E+002
    0.355000000000000E+001,    0.139802757576062E+004,    0.898027575760616E+000,    0.000000000000000E+000,   -0.328592902910297E+002,   -0.428388719797223E+002,    0.000000000000000E+000,   -0.649404684998632E+002,   -0.851052175693644E+002
    0.357000000000000E+001,    0.140077405060540E+004,    0.900774050605398E+000,    0.000000000000000E+000,   -0.333215411031636E+002,   -0.434741833520153E+002,    0.000000000000000E+000,   -0.642830884553524E+002,   -0.842468547076898E+002
    0.359000000000000E+001,    0.140348496443303E+004,    0.903484964433035E+000,    0.000000000000000E+000,   -0.339473030527937E+002,   -0.441018543880997E+002,    0.000000000000000E+000,   -0.636151333318487E+002,   -0.833760971798775E+002
    0.361000000000000E+001,    0.140616021022129E+004,    0.906160210221290E+000,    0.000000000000000E+000,   -0.345242672520400E+002,   -0.447236821359149E+002,    0.000000000000000E+000,   -0.629357727320926E+002,   -0.824930702535028E+002
    0.363000000000000E+001,    0.140879968235604E+004,    0.908799682356040E+000,    0.000000000000000E+000,   -0.350755287040994E+002,   -0.453395125868476E+002,    0.000000000000000E+000,   -0.622455320251990E+002,   -0.815978913863595E+002
    0.365000000000000E+001,    0.141140327663545E+004,    0.911403276635445E+000,    0.000000000000000E+000,   -0.356057677364126E+002,   -0.459491966546606E+002,    0.000000000000000E+000,   -0.615447782900802E+002,   -0.806906809630390E+002
    0.367000000000000E+001,    0.141397089027406E+004,    0.913970890274061E+000,    0.000000000000000E+000,   -0.361199392950175E+002,   -0.465525895748981E+002,    0.000000000000000E+000,   -0.608338258112356E+002,   -0.797715622090411E+002
    0.369000000000000E+001,    0.141650242190690E+004,    0.916502421906898E+000,    0.000000000000000E+000,   -0.366215998513617E+002,   -0.471495505353876E+002,    0.000000000000000E+000,   -0.601129235444124E+002,   -0.788406611122875E+002
    0.371000000000000E+001,    0.141899777159342E+004,    0.918997771593421E+000,    0.000000000000000E+000,   -0.371144067589755E+002,   -0.477399424425544E+002,    0.000000000000000E+000,   -0.593822654606736E+002,   -0.778981063493214E+002
    0.373000000000000E+001,    0.142145684082150E+004,    0.921456840821498E+000,    0.000000000000000E+000,   -0.376006370482692E+002,   -0.483236317674482E+002,    0.000000000000000E+000,   -0.586419993276380E+002,   -0.769440292145992E+002
    0.375000000000000E+001,    0.142387953251129E+004,    0.923879532511287E+000,    0.000000000000000E+000,   -0.380781046229008E+002,   -0.489004884384815E+002,    0.000000000000000E+000,   -0.578922697765275E+002,   -0.759785635519402E+002
    0.377000000000000E+001,    0.142626575101907E+004,    0.926265751019067E+000,    0.000000000000000E+000,   -0.385484198646996E+002,   -0.494703857614829E+002,    0.000000000000000E+000,   -0.571332231678830E+002,   -0.750018456875863E+002
    0.379000000000000E+001,    0.142861540214102E+004,    0.928615402141017E+000,    0.000000000000000E+000,   -0.390170120589726E+002,   -0.500332003556536E+002,    0.000000000000000E+000,   -0.563649421394076E+002,   -0.740140143645557E+002
    0.381000000000000E+001,    0.143092839311694E+004,    0.930928393116936E+000,    0.000000000000000E+000,   -0.394787695494158E+002,   -0.505888120987165E+002,    0.000000000000000E+000,   -0.555875068905119E+002,   -0.730152106781051E+002
    0.383000000000000E+001,    0.143320463263390E+004,    0.933204632633899E+000,    0.000000000000000E+000,   -0.399339012032234E+002,   -0.511371040773040E+002,    0.000000000000000E+000,   -0.548010426695829E+002,   -0.720055780121963E+002
    0.385000000000000E+001,    0.143544403082987E+004,    0.935444030829867E+000,    0.000000000000000E+000,   -0.403838875928479E+002,   -0.516779625402410E+002,    0.000000000000000E+000,   -0.540056601070846E+002,   -0.709852619769072E+002
    0.387000000000000E+001,    0.143764649929724E+004,    0.937646499297236E+000,    0.000000000000000E+000,   -0.408366289407721E+002,   -0.522112768533528E+002,    0.000000000000000E+000,   -0.532013864391085E+002,   -0.699544103467612E+002
    0.389000000000000E+001,    0.143981195108632E+004,    0.939811951086320E+000,    0.000000000000000E+000,   -0.412849054055115E+002,   -0.527369394549673E+002,    0.000000000000000E+000,   -0.523882386783629E+002,   -0.689131729999549E+002
    0.391000000000000E+001,    0.144194030070879E+004,    0.941940300708791E+000,    0.000000000000000E+000,   -0.417284586346660E+002,   -0.532548458116426E+002,    0.000000000000000E+000,   -0.515663072806611E+002,   -0.678617018584846E+002
    0.393000000000000E+001,    0.144403146414105E+004,    0.944031464141050E+000,    0.000000000000000E+000,   -0.421682580563689E+002,   -0.537648943738291E+002,    0.000000000000000E+000,   -0.507356983768247E+002,   -0.668001508291699E+002
    0.395000000000000E+001,    0.144608535882755E+004,    0.946085358827545E+000,    0.000000000000000E+000,   -0.425967883199664E+002,   -0.542669865313161E+002,    0.000000000000000E+000,   -0.498965526816960E+002,   -0.657286757455801E+002
    0.397000000000000E+001,    0.144810190368403E+004,    0.948101903684032E+000,    0.000000000000000E+000,   -0.430190294590380E+002,   -0.547610265683723E+002,    0.000000000000000E+000,   -0.490490181781163E+002,   -0.646474343108687E+002
    0.399000000000000E+001,    0.145008101910077E+004,    0.950081019100772E+000,    0.000000000000000E+000,   -0.434358395660383E+002,   -0.552469216185549E+002,    0.000000000000000E+000,   -0.481932094279627E+002,   -0.635565860415227E+002
    0.401000000000000E+001,    0.145202262694568E+004,    0.952022626945677E+000,    0.000000000000000E+000,   -0.438463537998130E+002,   -0.557245816191708E+002,    0.000000000000000E+000,   -0.473292413301391E+002,   -0.624562922120339E+002
    0.403000000000000E+001,    0.145392665056739E+004,    0.953926650567394E+000,    0.000000000000000E+000,   -0.442533257038064E+002,   -0.561939192654212E+002,    0.000000000000000E+000,   -0.464572144668995E+002,   -0.613467158004979E+002
    0.405000000000000E+001,    0.145579301479833E+004,    0.955793014798330E+000,    0.000000000000000E+000,   -0.446539317328113E+002,   -0.566548499642452E+002,    0.000000000000000E+000,   -0.455772307037757E+002,   -0.602280214351485E+002
    0.407000000000000E+001,    0.145762164595762E+004,    0.957621645957622E+000,    0.000000000000000E+000,   -0.450492062091010E+002,   -0.571072917879122E+002,    0.000000000000000E+000,   -0.446894041982312E+002,   -0.591003753418292E+002
    0.409000000000000E+001,    0.145941247185404E+004,    0.959412471854043E+000,    0.000000000000000E+000,   -0.454404736876182E+002,   -0.575511654274056E+002,    0.000000000000000E+000,   -0.437938261867282E+002,   -0.579639452924099E+002
    0.411000000000000E+001,    0.146116542178885E+004,    0.961165421788852E+000,    0.000000000000000E+000,   -0.458281369818016E+002,   -0.579863941456466E+002,    0.000000000000000E+000,   -0.428905737807763E+002,   -0.568189005541486E+002
    0.413000000000000E+001,    0.146288042655859E+004,    0.962880426558588E+000,    0.000000000000000E+000,   -0.462109856241919E+002,   -0.584129037306248E+002,    0.000000000000000E+000,   -0.419797313692140E+002,   -0.556654118400027E+002
    0.415000000000000E+001,    0.146455741845780E+004,    0.964557418457798E+000,    0.000000000000000E+000,   -0.465871565719855E+002,   -0.588306224484720E+002,    0.000000000000000E+000,   -0.410614113662462E+002,   -0.545036512598889E+002
    0.417000000000000E+001,    0.146619633128171E+004,    0.966196331281715E+000,    0.000000000000000E+000,   -0.469586006168241E+002,   -0.592394809965620E+002,    0.000000000000000E+000,   -0.401357263461636E+002,   -0.533337922728930E+002
    0.419000000000000E+001,    0.146779710032887E+004,    0.967797100328865E+000,    0.000000000000000E+000,   -0.473228372680071E+002,   -0.596394124566806E+002,    0.000000000000000E+000,   -0.392027941562550E+002,   -0.521560096404258E+002
    0.421000000000000E+001,    0.146935966240363E+004,    0.969359662403629E+000,    0.000000000000000E+000,   -0.476813070899555E+002,   -0.600303522483325E+002,    0.000000000000000E+000,   -0.382627429080448E+002,   -0.509704793803265E+002
    0.423000000000000E+001,    0.147088395581873E+004,    0.970883955818731E+000,    0.000000000000000E+000,   -0.480319548737056E+002,   -0.604122380822433E+002,    0.000000000000000E+000,   -0.373157065547364E+002,   -0.497773787219047E+002
    0.425000000000000E+001,    0.147236992039768E+004,    0.972369920397677E+000,    0.000000000000000E+000,   -0.483764648354885E+002,   -0.607850099141243E+002,    0.000000000000000E+000,   -0.363618225862616E+002,   -0.485768860619200E+002
    0.427000000000000E+001,    0.147381749747713E+004,    0.973817497477129E+000,    0.000000000000000E+000,   -0.487135793807262E+002,   -0.611486098987513E+002,    0.000000000000000E+000,   -0.354012242461747E+002,   -0.473691809214907E+002
    0.429000000000000E+001,    0.147522662990922E+004,    0.975226629909223E+000,    0.000000000000000E+000,   -0.490430071973957E+002,   -0.615029823444251E+002,    0.000000000000000E+000,   -0.344340588417752E+002,   -0.461544439039249E+002
    0.431000000000000E+001,    0.147659726206382E+004,    0.976597262063825E+000,    0.000000000000000E+000,   -0.493639955122989E+002,   -0.618480736678690E+002,    0.000000000000000E+000,   -0.334604842803368E+002,   -0.449328566534646E+002
    0.433000000000000E+001,    0.147792933983072E+004,    0.977929339830722E+000,    0.000000000000000E+000,   -0.496765056165105E+002,   -0.621838323496227E+002,    0.000000000000000E+000,   -0.324806664390858E+002,   -0.437046018149351E+002
    0.435000000000000E+001,    0.147922281062177E+004,    0.979222810621766E+000,    0.000000000000000E+000,   -0.499807684369077E+002,   -0.625102088899905E+002,    0.000000000000000E+000,   -0.314947693582298E+002,   -0.424698629942851E+002
    0.437000000000000E+001,    0.148047762337294E+004,    0.980477623372944E+000,    0.000000000000000E+000,   -0.502766676466085E+002,   -0.628271557655998E+002,    0.000000000000000E+000,   -0.305029559445315E+002,   -0.412288247200086E+002
    0.439000000000000E+001,    0.148169372854640E+004,    0.981693728546399E+000,    0.000000000000000E+000,   -0.505638338486636E+002,   -0.631346273866243E+002,    0.000000000000000E+000,   -0.295053937704474E+002,   -0.399816724054340E+002
    0.441000000000000E+001,    0.148287107813238E+004,    0.982871078132379E+000,    0.000000000000000E+000,   -0.508421210822281E+002,   -0.634325800547263E+002,    0.000000000000000E+000,   -0.285022551028751E+002,   -0.387285923118675E+002
    0.443000000000000E+001,    0.148400962565114E+004,    0.984009625651140E+000,    0.000000000000000E+000,   -0.511112693771743E+002,   -0.637209719217706E+002,    0.000000000000000E+000,   -0.274937151384940E+002,   -0.374697715125722E+002
    0.445000000000000E+001,    0.148510932615477E+004,    0.985109326154774E+000,    0.000000000000000E+000,   -0.513728026733637E+002,   -0.639997629493604E+002,    0.000000000000000E+000,   -0.264799425979458E+002,   -0.362053978575705E+002
    0.447000000000000E+001,    0.148617013622899E+004,    0.986170136228989E+000,    0.000000000000000E+000,   -0.516249987687593E+002,   -0.642689148692433E+002,    0.000000000000000E+000,   -0.254611072922957E+002,   -0.349356599392511E+002
    0.449000000000000E+001,    0.148719201399482E+004,    0.987192013994819E+000,    0.000000000000000E+000,   -0.518680561580165E+002,   -0.645283911446412E+002,    0.000000000000000E+000,   -0.244373886598821E+002,   -0.336607470587606E+002
    0.451000000000000E+001,    0.148817491911028E+004,    0.988174919110281E+000,    0.000000000000000E+000,   -0.521016325368661E+002,   -0.647781569325426E+002,    0.000000000000000E+000,   -0.234089710500929E+002,   -0.323808491931627E+002
    0.453000000000000E+001,    0.148911881277196E+004,    0.989118812771962E+000,    0.000000000000000E+000,   -0.523259450450243E+002,   -0.650181790470068E+002,    0.000000000000000E+000,   -0.223760390530778E+002,   -0.310961569633455E+002
    0.455000000000000E+001,    0.149002365771656E+004,    0.990023657716558E+000,    0.000000000000000E+000,   -0.525411001133195E+002,   -0.652484259235252E+002,    0.000000000000000E+000,   -0.213387725413823E+002,   -0.298068616026525E+002
    0.457000000000000E+001,    0.149088941822234E+004,    0.990889418222339E+000,    0.000000000000000E+000,   -0.527471109249744E+002,   -0.654688675844749E+002,    0.000000000000000E+000,   -0.202973511934021E+002,   -0.285131549262190E+002
    0.459000000000000E+001,    0.149171606011056E+004,    0.991716060110563E+000,    0.000000000000000E+000,   -0.529441296753708E+002,   -0.656794756057129E+002,    0.000000000000000E+000,   -0.192519534413614E+002,   -0.272152293009902E+002
    0.461000000000000E+001,    0.149250355074682E+004,    0.992503550746824E+000,    0.000000000000000E+000,   -0.531337981930384E+002,   -0.658802230843424E+002,    0.000000000000000E+000,   -0.182027401081059E+002,   -0.259132776163972E+002
    0.463000000000000E+001,    0.149325185904234E+004,    0.993251859042339E+000,    0.000000000000000E+000,   -0.533142301235818E+002,   -0.660710846076924E+002,    0.000000000000000E+000,   -0.171498745492929E+002,   -0.246074932556668E+002
    0.465000000000000E+001,    0.149396095545518E+004,    0.993960955455180E+000,    0.000000000000000E+000,   -0.534853789177484E+002,   -0.662520362235453E+002,    0.000000000000000E+000,   -0.160935393436124E+002,   -0.232980700677414E+002
    0.467000000000000E+001,    0.149463081199143E+004,    0.994630811991432E+000,    0.000000000000000E+000,   -0.536471830775824E+002,   -0.664230554116410E+002,    0.000000000000000E+000,   -0.150339181560259E+002,   -0.219852023397823E+002
    0.469000000000000E+001,    0.149526140220631E+004,    0.995261402206308E+000,    0.000000000000000E+000,   -0.537996081396070E+002,   -0.665841210565009E+002,    0.000000000000000E+000,   -0.139711956192755E+002,   -0.206690847702308E+002
    0.471000000000000E+001,    0.149585270120519E+004,    0.995852701205186E+000,    0.000000000000000E+000,   -0.539425904188197E+002,   -0.667352134215896E+002,    0.000000000000000E+000,   -0.129055573637829E+002,   -0.193499124424012E+002
    0.473000000000000E+001,    0.149640468564459E+004,    0.996404685644592E+000,    0.000000000000000E+000,   -0.540761344368631E+002,   -0.668763141248482E+002,    0.000000000000000E+000,   -0.118371896608774E+002,   -0.180278807985762E+002
    0.475000000000000E+001,    0.149691733373313E+004,    0.996917333733128E+000,    0.000000000000000E+000,   -0.542002209251683E+002,   -0.670074061156296E+002,    0.000000000000000E+000,   -0.107662789927909E+002,   -0.167031856145797E+002
    0.477000000000000E+001,    0.149739062523232E+004,    0.997390625232324E+000,    0.000000000000000E+000,   -0.543147623603472E+002,   -0.671284736530547E+002,    0.000000000000000E+000,   -0.969301287846901E+001,   -0.153760229747970E+002
    0.479000000000000E+001,    0.149782454145744E+004,    0.997824541457441E+000,    0.000000000000000E+000,   -0.544197219053599E+002,   -0.672395022858178E+002,    0.000000000000000E+000,   -0.861758003599375E+001,   -0.140465892476124E+002
    0.481000000000000E+001,    0.149821906527821E+004,    0.998219065278212E+000,    0.000000000000000E+000,   -0.545150540175232E+002,   -0.673404788334584E+002,    0.000000000000000E+000,   -0.754017001785196E+001,   -0.127150810612393E+002
    0.483000000000000E+001,    0.149857418111951E+004,    0.998574181119510E+000,    0.000000000000000E+000,   -0.546007440196481E+002,   -0.674313913691273E+002,    0.000000000000000E+000,   -0.646097299169819E+001,   -0.113816952799077E+002
    0.485000000000000E+001,    0.149888987496197E+004,    0.998889874961970E+000,    0.000000000000000E+000,   -0.546767787865282E+002,   -0.675122292038559E+002,    0.000000000000000E+000,   -0.538017942470254E+001,   -0.100466289803827E+002
    0.487000000000000E+001,    0.149916613434254E+004,    0.999166134342540E+000,    0.000000000000000E+000,   -0.547431438969455E+002,   -0.675829828723533E+002,    0.000000000000000E+000,   -0.429798007774625E+001,   -0.871007942878225E+001
    0.489000000000000E+001,    0.149940294835497E+004,    0.999402948354973E+000,    0.000000000000000E+000,   -0.547998285190545E+002,   -0.676436441203422E+002,    0.000000000000000E+000,   -0.321456597990074E+001,   -0.737224405766446E+001
    0.491000000000000E+001,    0.149960030765026E+004,    0.999600307650257E+000,    0.000000000000000E+000,   -0.548468233014393E+002,   -0.676942058934486E+002,    0.000000000000000E+000,   -0.213012837550017E+001,   -0.603332044335211E+001
